epoch,step,test/loss,train/delta,train/hfreq,train/loss,train/sawtooth,train/slowwave,train/spec,train/theta_m,train/wave,val_ch,val_delta,val_hfreq,val_knn,val_knn_f1,val_loss,val_sawtooth,val_silhouette,val_slowwave,val_spec,val_theta_m,val_wave
45,42411,,,,,,,,,,52.123016357421875,0.26488998532295227,0.24909628927707672,0.4337093234062195,0.44377392530441284,0.6277723908424377,0.3640601336956024,-0.007926383055746555,0.012773270718753338,0.36005932092666626,0.3818308413028717,0.21982541680335999
46,42449,,0.3294163644313812,0.25667378306388855,0.7116075158119202,0.4323066174983978,0.0632692277431488,0.36433541774749756,0.414002388715744,0.2691308856010437,,,,,,,,,,,,
46,42499,,0.3239020109176636,0.25960883498191833,0.702438473701477,0.4319477379322052,0.06326600164175034,0.35218319296836853,0.41240194439888,0.2633630633354187,,,,,,,,,,,,
46,42549,,0.3230605721473694,0.2569129168987274,0.7087138891220093,0.43084096908569336,0.06286411732435226,0.36588969826698303,0.4127765893936157,0.26610812544822693,,,,,,,,,,,,
46,42599,,0.32411110401153564,0.25942450761795044,0.7093044519424438,0.4302501082420349,0.06332659721374512,0.36558324098587036,0.41378435492515564,0.2641459107398987,,,,,,,,,,,,
46,42649,,0.3240284323692322,0.25577399134635925,0.7090247869491577,0.4321244955062866,0.06354288756847382,0.36584439873695374,0.4131816327571869,0.2650239169597626,,,,,,,,,,,,
46,42699,,0.31975772976875305,0.2564636468887329,0.702149510383606,0.43396952748298645,0.06221497058868408,0.3539142906665802,0.4137754738330841,0.2644597589969635,,,,,,,,,,,,
46,42749,,0.325113981962204,0.25557243824005127,0.6999724507331848,0.43066489696502686,0.06371811777353287,0.34926870465278625,0.411818265914917,0.26423925161361694,,,,,,,,,,,,
46,42799,,0.3263927400112152,0.2576352655887604,0.7031590938568115,0.43125617504119873,0.062398429960012436,0.3527156412601471,0.4120703935623169,0.2662510871887207,,,,,,,,,,,,
46,42849,,0.3235578238964081,0.25654250383377075,0.7047745585441589,0.4320089519023895,0.06299934536218643,0.357249915599823,0.41325151920318604,0.26547181606292725,,,,,,,,,,,,
46,42899,,0.32298463582992554,0.2590005099773407,0.7085647583007812,0.43137040734291077,0.06283382326364517,0.3653492033481598,0.41279566287994385,0.2639819383621216,,,,,,,,,,,,
46,42949,,0.3244077265262604,0.2576642632484436,0.7073732018470764,0.4312850534915924,0.06259041279554367,0.36222654581069946,0.41456174850463867,0.2636905312538147,,,,,,,,,,,,
46,42999,,0.328236848115921,0.2557777762413025,0.7086682319641113,0.4314476549625397,0.06385166943073273,0.36108195781707764,0.41335299611091614,0.26775723695755005,,,,,,,,,,,,
46,43049,,0.33008965849876404,0.2556881010532379,0.7060139179229736,0.43273451924324036,0.0639282613992691,0.353860080242157,0.41044098138809204,0.2707314193248749,,,,,,,,,,,,
46,43099,,0.32552605867385864,0.2562617361545563,0.7059595584869385,0.43344032764434814,0.06446658819913864,0.3561711609363556,0.4134018123149872,0.2664831578731537,,,,,,,,,,,,
46,43149,,0.3248029351234436,0.2568546533584595,0.7059653997421265,0.4304249882698059,0.06416086107492447,0.3593015968799591,0.413529634475708,0.264608770608902,,,,,,,,,,,,
46,43199,,0.319810688495636,0.2556993067264557,0.6983739137649536,0.4296419024467468,0.06149117648601532,0.3534713685512543,0.4131506681442261,0.2590002715587616,,,,,,,,,,,,
46,43249,,0.3251258432865143,0.2571720778942108,0.7040464878082275,0.4313236474990845,0.06333073228597641,0.3548241853713989,0.41419699788093567,0.2642987072467804,,,,,,,,,,,,
46,43299,,0.32341113686561584,0.2586158514022827,0.7044781446456909,0.4316870868206024,0.06207484006881714,0.3571702539920807,0.41310060024261475,0.2640870213508606,,,,,,,,,,,,
46,43333,,,,,,,,,,51.538780212402344,0.26474377512931824,0.24908959865570068,0.44508323073387146,0.46693119406700134,0.6277179718017578,0.3641364574432373,-0.008055186830461025,0.012685300782322884,0.3600699305534363,0.38199132680892944,0.21962963044643402
47,43349,,0.3241733908653259,0.2587592303752899,0.7047592401504517,0.4332723021507263,0.06255973875522614,0.3536514341831207,0.4147264063358307,0.2662874460220337,,,,,,,,,,,,
47,43399,,0.31979697942733765,0.25757017731666565,0.6971324682235718,0.4282626509666443,0.06201264262199402,0.35008978843688965,0.4103306233882904,0.26231855154037476,,,,,,,,,,,,
47,43449,,0.32399871945381165,0.2580725848674774,0.7052070498466492,0.43117624521255493,0.06272540986537933,0.36094823479652405,0.4125248193740845,0.2606119215488434,,,,,,,,,,,,
47,43499,,0.3251374661922455,0.2577288746833801,0.7075008153915405,0.43245312571525574,0.06288802623748779,0.36126136779785156,0.41235893964767456,0.265667200088501,,,,,,,,,,,,
47,43549,,0.32472312450408936,0.2563796043395996,0.7061951756477356,0.4302886426448822,0.06270630657672882,0.3608678877353668,0.41120645403862,0.26723313331604004,,,,,,,,,,,,
47,43599,,0.32404282689094543,0.2560630440711975,0.7031970024108887,0.4314776360988617,0.06431856751441956,0.3550420105457306,0.4128398895263672,0.2635113298892975,,,,,,,,,,,,
47,43649,,0.32527175545692444,0.25671622157096863,0.7071530818939209,0.4325316250324249,0.06261251121759415,0.36009207367897034,0.4135643243789673,0.2663268744945526,,,,,,,,,,,,
47,43699,,0.32741549611091614,0.2573613226413727,0.707798182964325,0.4321553707122803,0.06209798902273178,0.361390620470047,0.4120924472808838,0.26588690280914307,,,,,,,,,,,,
47,43749,,0.32641342282295227,0.256239652633667,0.7021856904029846,0.4308892786502838,0.06357071548700333,0.3520597815513611,0.41296061873435974,0.26377883553504944,,,,,,,,,,,,
47,43799,,0.3250081539154053,0.2583896219730377,0.7109259963035583,0.4330461919307709,0.06303227692842484,0.3639005720615387,0.4157675504684448,0.2680085301399231,,,,,,,,,,,,
47,43849,,0.3254833519458771,0.25741633772850037,0.7038639783859253,0.43290650844573975,0.06317161023616791,0.35240790247917175,0.4127284288406372,0.2671603858470917,,,,,,,,,,,,
47,43899,,0.32382407784461975,0.25955212116241455,0.7017558813095093,0.4317834675312042,0.06360805779695511,0.3489513397216797,0.4155788719654083,0.26325395703315735,,,,,,,,,,,,
47,43949,,0.3283454179763794,0.2552432119846344,0.7064908742904663,0.4309738874435425,0.0630061998963356,0.35875508189201355,0.4122389554977417,0.2672366201877594,,,,,,,,,,,,
47,43999,,0.3273566663265228,0.25646206736564636,0.7103176116943359,0.4344683289527893,0.06389497965574265,0.3638276159763336,0.4147743880748749,0.2643894851207733,,,,,,,,,,,,
47,44049,,0.3236568570137024,0.25451144576072693,0.7042251229286194,0.4305973947048187,0.06293139606714249,0.36089998483657837,0.4137899577617645,0.2604300081729889,,,,,,,,,,,,
47,44099,,0.3251512944698334,0.26006364822387695,0.7084243297576904,0.4297907054424286,0.06255762279033661,0.3629847466945648,0.41118916869163513,0.2676873803138733,,,,,,,,,,,,
47,44149,,0.3230549097061157,0.25622302293777466,0.7050963640213013,0.4327336251735687,0.06301518529653549,0.3586685061454773,0.41364672780036926,0.2638669013977051,,,,,,,,,,,,
47,44199,,0.3232572078704834,0.2591990530490875,0.7034130692481995,0.43088990449905396,0.06302718818187714,0.3536016643047333,0.4127321243286133,0.26626861095428467,,,,,,,,,,,,
47,44249,,0.3256290555000305,0.25904232263565063,0.6995363235473633,0.430650919675827,0.06221987307071686,0.34755638241767883,0.4118954539299011,0.26308923959732056,,,,,,,,,,,,
47,44255,,,,,,,,,,50.43381881713867,0.26460301876068115,0.24910564720630646,0.4425613284111023,0.47108542919158936,0.6275656819343567,0.3640176057815552,-0.007752552628517151,0.012583722360432148,0.3600396513938904,0.38202276825904846,0.21948657929897308
48,44299,,0.3223537504673004,0.25827300548553467,0.7108167409896851,0.43181365728378296,0.0616154707968235,0.3711036443710327,0.4124663770198822,0.2643606960773468,,,,,,,,,,,,
48,44349,,0.32219111919403076,0.2566237449645996,0.7034428119659424,0.42948272824287415,0.06208768114447594,0.3609059154987335,0.4105179011821747,0.26239630579948425,,,,,,,,,,,,
48,44399,,0.3249986171722412,0.25606122612953186,0.7057753205299377,0.43165385723114014,0.06243414059281349,0.36081165075302124,0.4116387367248535,0.26444509625434875,,,,,,,,,,,,
48,44449,,0.32638439536094666,0.25852274894714355,0.7051423192024231,0.4306088984012604,0.061970144510269165,0.3571166694164276,0.4119020402431488,0.2658916413784027,,,,,,,,,,,,
48,44499,,0.3236613869667053,0.2572318911552429,0.704318642616272,0.42974328994750977,0.06269477307796478,0.3600010275840759,0.4123211205005646,0.2620745301246643,,,,,,,,,,,,
48,44549,,0.3229968845844269,0.25803375244140625,0.702860414981842,0.4318571388721466,0.06270139664411545,0.3555815815925598,0.4128740131855011,0.26176881790161133,,,,,,,,,,,,
48,44599,,0.3243359327316284,0.2560647130012512,0.7023845314979553,0.4297559857368469,0.061702366918325424,0.35760802030563354,0.41063931584358215,0.26276999711990356,,,,,,,,,,,,
48,44649,,0.3254081904888153,0.2557915449142456,0.7054272890090942,0.43035781383514404,0.06476157903671265,0.35740020871162415,0.4130535423755646,0.26638442277908325,,,,,,,,,,,,
48,44699,,0.3238636255264282,0.2566443085670471,0.7070255279541016,0.4317808151245117,0.06270312517881393,0.361102432012558,0.4135495722293854,0.26637279987335205,,,,,,,,,,,,
48,44749,,0.32601502537727356,0.25522422790527344,0.7048866748809814,0.4303452670574188,0.06380698829889297,0.3578045070171356,0.4123205542564392,0.2655692994594574,,,,,,,,,,,,
48,44799,,0.32508474588394165,0.25900113582611084,0.7057843208312988,0.4339769184589386,0.06443136185407639,0.3529997766017914,0.4158109128475189,0.26597633957862854,,,,,,,,,,,,
48,44849,,0.3204309642314911,0.25649747252464294,0.7008599042892456,0.43159669637680054,0.061369430273771286,0.35491421818733215,0.4121282696723938,0.2626529932022095,,,,,,,,,,,,
48,44899,,0.31960171461105347,0.2590421438217163,0.7007209062576294,0.4312340021133423,0.06223846599459648,0.35096266865730286,0.4138995110988617,0.26478251814842224,,,,,,,,,,,,
48,44949,,0.32322514057159424,0.255513459444046,0.7058000564575195,0.4334052801132202,0.06216629222035408,0.35981693863868713,0.4138171076774597,0.2648445665836334,,,,,,,,,,,,
48,44999,,0.32422181963920593,0.2566920220851898,0.7067646384239197,0.4313775300979614,0.06331650912761688,0.3633458614349365,0.41402798891067505,0.26066988706588745,,,,,,,,,,,,
48,45049,,0.3250051736831665,0.2554837465286255,0.7033903002738953,0.4311480224132538,0.06155287101864815,0.3555050790309906,0.41350728273391724,0.26542866230010986,,,,,,,,,,,,
48,45099,,0.32778939604759216,0.2566787004470825,0.70405113697052,0.43038567900657654,0.06201314553618431,0.35316404700279236,0.4133068919181824,0.26805636286735535,,,,,,,,,,,,
48,45149,,0.32625648379325867,0.2568014860153198,0.7038928866386414,0.4321272075176239,0.06510249525308609,0.3518717586994171,0.4121735990047455,0.26739534735679626,,,,,,,,,,,,
48,45177,,,,,,,,,,50.707435607910156,0.26456451416015625,0.24903374910354614,0.454351007938385,0.4816165268421173,0.6274275183677673,0.3638480603694916,-0.006797242444008589,0.012577496469020844,0.3599817454814911,0.38195085525512695,0.2194804698228836
49,45199,,0.3245202600955963,0.2559525966644287,0.6999643445014954,0.4280017614364624,0.0630364641547203,0.35058528184890747,0.4130837619304657,0.2643107771873474,,,,,,,,,,,,
49,45249,,0.3218490779399872,0.2574521005153656,0.7042034864425659,0.4318269193172455,0.0629984512925148,0.36084383726119995,0.41297203302383423,0.2588399648666382,,,,,,,,,,,,
49,45299,,0.31947198510169983,0.2576366364955902,0.7027007341384888,0.4298008382320404,0.06309570372104645,0.3616851568222046,0.4118425250053406,0.257679283618927,,,,,,,,,,,,
49,45349,,0.3268176019191742,0.25773367285728455,0.7096627950668335,0.43268635869026184,0.06242435425519943,0.36498895287513733,0.4127478301525116,0.26481783390045166,,,,,,,,,,,,
49,45399,,0.3222663104534149,0.26017558574676514,0.703535795211792,0.4291028678417206,0.06259648501873016,0.3562922179698944,0.41405704617500305,0.2631007432937622,,,,,,,,,,,,
49,45449,,0.31891465187072754,0.2551422715187073,0.6963348984718323,0.430759996175766,0.062554731965065,0.3485581874847412,0.4136211574077606,0.25919315218925476,,,,,,,,,,,,
49,45499,,0.3238326907157898,0.256405770778656,0.7047300338745117,0.43150293827056885,0.06241952255368233,0.3594638407230377,0.41171520948410034,0.26411736011505127,,,,,,,,,,,,
49,45549,,0.3219199776649475,0.25511354207992554,0.7036907076835632,0.43235287070274353,0.062332239001989365,0.35816946625709534,0.41443130373954773,0.2625366449356079,,,,,,,,,,,,
49,45599,,0.32215821743011475,0.25747647881507874,0.705068051815033,0.4318304657936096,0.06273741275072098,0.35918664932250977,0.412800133228302,0.26457974314689636,,,,,,,,,,,,
49,45649,,0.3238268196582794,0.2572827637195587,0.7050942182540894,0.43356406688690186,0.06280075758695602,0.35649850964546204,0.4142337739467621,0.26444169878959656,,,,,,,,,,,,
49,45699,,0.32547053694725037,0.2559889554977417,0.7016419172286987,0.43032336235046387,0.06251965463161469,0.3510052561759949,0.41461431980133057,0.2648807466030121,,,,,,,,,,,,
49,45749,,0.3248756527900696,0.25591006875038147,0.7088815569877625,0.4321928024291992,0.06302515417337418,0.3642590641975403,0.4143352210521698,0.26550108194351196,,,,,,,,,,,,
49,45799,,0.32729417085647583,0.2534292936325073,0.7076207399368286,0.4317065477371216,0.06265874207019806,0.36262065172195435,0.4126994013786316,0.26657992601394653,,,,,,,,,,,,
49,45849,,0.3238796293735504,0.2577860355377197,0.7018938064575195,0.43079814314842224,0.06326034665107727,0.35291630029678345,0.41147345304489136,0.26425445079803467,,,,,,,,,,,,
49,45899,,0.3220668137073517,0.25618332624435425,0.7084640264511108,0.4320443868637085,0.06263025850057602,0.3670583963394165,0.4147307872772217,0.26212701201438904,,,,,,,,,,,,
49,45949,,0.32552751898765564,0.25645649433135986,0.7075892090797424,0.432173490524292,0.06397702544927597,0.36095675826072693,0.41348186135292053,0.26541972160339355,,,,,,,,,,,,
49,45999,,0.3249298930168152,0.2583916187286377,0.707147479057312,0.43016576766967773,0.06325986981391907,0.3627866506576538,0.4114122688770294,0.2643543481826782,,,,,,,,,,,,
49,46049,,0.32368895411491394,0.25783002376556396,0.7032495737075806,0.43074262142181396,0.06080455332994461,0.35591864585876465,0.4136022925376892,0.2642990052700043,,,,,,,,,,,,
49,46099,,0.32562124729156494,0.2579236626625061,0.7016197443008423,0.43047258257865906,0.0611683651804924,0.35148873925209045,0.4132441580295563,0.2644879221916199,,,,,,,,,,,,
49,46099,,,,,,,,,,51.823123931884766,0.2645646035671234,0.24901485443115234,0.44663310050964355,0.46126800775527954,0.6273541450500488,0.36375436186790466,-0.0058551509864628315,0.012577444314956665,0.35999584197998047,0.38184353709220886,0.21943271160125732
50,46100,0.6322290897369385,,,,,,,,,,,,,,,,,,,,
